,date,sess_ctry,sess_loc,sessions,lng,lat,iso,sess_inst
0,2024-11-01,Afghanistan,Kabul,3,69.17233,34.52813,AF,3808
1,2025-03-01,American Samoa,Pago Pago,2,-170.7025,-14.27806,AS,1347
2,2025-08-01,Austria,Vienna,1,16.37208,48.20849,AT,4616
3,2025-08-01,Austria,Vienna,1,16.37208,48.20849,AT,1728
4,2025-08-01,Austria,Vienna,1,16.37208,48.20849,AT,4174
5,2025-07-01,Austria,Vienna,1,16.37208,48.20849,AT,2027
6,2025-05-01,Austria,Vienna,1,16.37208,48.20849,AT,690
7,2025-03-01,Austria,Vienna,1,16.37208,48.20849,AT,2738
8,2025-03-01,Austria,Vienna,1,16.37208,48.20849,AT,4519
9,2025-02-01,Austria,Vienna,1,16.37208,48.20849,AT,1338
10,2025-02-01,Austria,Vienna,1,16.37208,48.20849,AT,3909
11,2025-01-01,Austria,Vienna,1,16.37208,48.20849,AT,34
12,2024-12-01,Austria,Vienna,1,16.37208,48.20849,AT,2839
13,2024-12-01,Austria,Vienna,1,16.37208,48.20849,AT,3811
14,2024-11-01,Austria,Vienna,1,16.37208,48.20849,AT,2488
15,2025-08-01,Austria,Tiefgraben,1,13.30591,47.87385,AT,1036
16,2024-12-01,Austria,Salzburg,1,13.04399,47.79941,AT,2410
17,2025-03-01,Austria,Oberschützen,2,16.20732,47.35138,AT,4530
18,2025-02-01,Austria,Kapfenberg,1,15.29331,47.44458,AT,3864
19,2025-08-01,Austria,Jenbach,1,11.77245,47.39173,AT,3307
20,2025-01-01,Austria,Innsbruck,1,11.39454,47.26266,AT,3582
21,2024-12-01,Austria,Graz,1,15.45,47.06667,AT,841
22,2025-07-01,Austria,Götzis,1,9.63306,47.33306,AT,688
23,2025-03-01,Austria,Elixhausen,1,13.06667,47.86667,AT,2603
24,2025-05-01,Australia,Sydney,1,151.20732,-33.86785,AU,4858
25,2025-04-01,Azerbaijan,Baku,1,49.89201,40.37767,AZ,3690
26,2025-04-01,Bosnia and Herzegovina,Čitluk,1,17.70083,43.22861,BA,2447
27,2025-08-01,Belgium,Oudenaarde,1,3.60891,50.85168,BE,881
28,2024-12-01,Belgium,Mons,1,3.95229,50.45413,BE,3536
29,2024-12-01,Belgium,Mons,1,3.95229,50.45413,BE,1857
30,2025-06-01,Belgium,Brussels,1,4.34878,50.85045,BE,1476
31,2025-03-01,Belgium,Brussels,1,4.34878,50.85045,BE,2415
32,2025-07-01,Bulgaria,Yambol,1,26.5,42.48333,BG,5016
33,2025-06-01,Bulgaria,Varna,1,27.91667,43.21667,BG,1210
34,2024-11-01,Bulgaria,Varna,1,27.91667,43.21667,BG,39
35,2025-07-01,Bulgaria,Sofia,1,23.32415,42.69751,BG,3855
36,2025-06-01,Bulgaria,Sofia,1,23.32415,42.69751,BG,312
37,2025-04-01,Bulgaria,Sofia,1,23.32415,42.69751,BG,2964
38,2025-03-01,Bulgaria,Sofia,1,23.32415,42.69751,BG,3128
39,2025-01-01,Bulgaria,Sofia,1,23.32415,42.69751,BG,4670
40,2025-01-01,Bulgaria,Sofia,1,23.32415,42.69751,BG,3
41,2024-12-01,Bulgaria,Sofia,1,23.32415,42.69751,BG,4401
42,2025-07-01,Bulgaria,Plovdiv,2,24.75,42.15,BG,3591
43,2025-03-01,Brazil,Joinville,1,-48.84556,-26.30444,BR,4567
44,2025-03-01,Brazil,Itabaianinha,1,-37.79,-11.27389,BR,4361
45,2025-03-01,Brazil,Ferraz de Vasconcelos,1,-46.36861,-23.54083,BR,70
46,2025-07-01,Brazil,Belo Horizonte,1,-43.93778,-19.92083,BR,4978
47,2025-07-01,Brazil,Belo Horizonte,1,-43.93778,-19.92083,BR,1507
48,2025-06-01,Brazil,Belo Horizonte,1,-43.93778,-19.92083,BR,2690
49,2025-06-01,Brazil,Belo Horizonte,1,-43.93778,-19.92083,BR,1145
50,2025-06-01,Belarus,Minsk,1,27.56667,53.9,BY,1626
51,2025-06-01,Belarus,Minsk,1,27.56667,53.9,BY,3243
52,2025-06-01,Belarus,Minsk,1,27.56667,53.9,BY,4406
53,2025-06-01,Belarus,Minsk,1,27.56667,53.9,BY,3818
54,2025-04-01,Belarus,Minsk,2,27.56667,53.9,BY,2449
55,2025-08-01,Canada,Beauharnois,1,-73.8725,45.31341,CA,3694
56,2025-06-01,Canada,Beauharnois,1,-73.8725,45.31341,CA,2973
57,2025-03-01,Canada,Beauharnois,1,-73.8725,45.31341,CA,1913
58,2024-12-01,Canada,Beauharnois,1,-73.8725,45.31341,CA,1489
59,2025-07-01,Canada,Québec,1,-71.21454,46.81228,CA,2218
60,2025-04-01,Switzerland,Waldkirch,1,9.28665,47.46859,CH,4162
61,2025-03-01,Switzerland,Verbier,1,7.22651,46.1002,CH,1963
62,2024-12-01,Switzerland,Ehrendingen,2,8.34729,47.5025,CH,970
63,2025-01-01,Switzerland,Uitikon,1,8.45699,47.36911,CH,3404
64,2025-04-01,Switzerland,Spreitenbach,1,8.36792,47.42285,CH,527
65,2025-03-01,Switzerland,Spreitenbach,2,8.36792,47.42285,CH,1157
66,2025-06-01,Switzerland,Rorschach,2,9.4903,47.478,CH,3076
67,2025-05-01,Switzerland,Rorschach,1,9.4903,47.478,CH,767
68,2025-04-01,Switzerland,Rorschach,1,9.4903,47.478,CH,3400
69,2025-06-01,Switzerland,Payerne,2,6.93817,46.82192,CH,4951
70,2025-08-01,Switzerland,Männedorf,1,8.69893,47.25686,CH,621
71,2025-07-01,Switzerland,Frauenfeld,1,8.89893,47.55776,CH,2633
72,2025-04-01,Switzerland,Bülach,1,8.54049,47.52197,CH,4819
73,2025-08-01,Switzerland,Birsfelden,1,7.62322,47.5529,CH,2157
74,2025-08-01,Switzerland,Bernex,1,6.07544,46.1765,CH,3564
75,2025-03-01,Switzerland,Basel,1,7.57327,47.55839,CH,693
76,2025-08-01,Switzerland,Adliswil,1,8.52462,47.30997,CH,531
77,2025-01-01,Switzerland,Aarau,1,8.04422,47.39254,CH,372
78,2024-11-01,Chile,Santiago,1,-70.64827,-33.45694,CL,4228
79,2025-08-01,China,Shanghai,1,121.45806,31.22222,CN,2558
80,2024-12-01,Costa Rica,San José,3,-85.13572,10.95192,CR,4443
81,2024-12-01,Costa Rica,San José,3,-84.08333,9.93333,CR,3370
82,2025-01-01,Cabo Verde,Praia,2,-23.51254,14.93152,CV,2156
83,2025-06-01,Cyprus,Nicosia,1,33.3642,35.17531,CY,1623
84,2025-07-01,Cyprus,Limassol,1,33.03794,34.68406,CY,3193
85,2025-05-01,Cyprus,Larnaca,1,33.6233,34.92291,CY,3837
86,2025-01-01,Czechia,Žatec,1,13.54577,50.32717,CZ,4819
87,2024-12-01,Czechia,Žatec,1,13.54577,50.32717,CZ,4435
88,2024-12-01,Czechia,Prague,1,14.42076,50.08804,CZ,1542
89,2024-11-01,Czechia,Prague,1,14.42076,50.08804,CZ,2518
90,2025-08-01,Czechia,Pohořelice,1,16.52445,48.98119,CZ,3887
91,2025-08-01,Czechia,Pohořelice,1,16.52445,48.98119,CZ,846
92,2025-05-01,Czechia,Pardubice,1,15.77659,50.04075,CZ,3222
93,2025-03-01,Czechia,Jesenice,2,13.46948,50.09703,CZ,4443
94,2025-03-01,Czechia,Jesenice,1,13.46948,50.09703,CZ,3893
95,2025-03-01,Czechia,Jesenice,1,13.46948,50.09703,CZ,2349
96,2025-03-01,Czechia,Jesenice,2,14.5135,49.96814,CZ,3556
97,2025-03-01,Czechia,Jesenice,1,14.5135,49.96814,CZ,133
98,2025-03-01,Czechia,Jesenice,1,14.5135,49.96814,CZ,801
99,2025-01-01,Czechia,Český Brod,1,14.86081,50.0742,CZ,3177
100,2024-12-01,Czechia,České Budějovice,1,14.47434,48.97447,CZ,918
101,2024-11-01,Czechia,České Budějovice,1,14.47434,48.97447,CZ,4011
102,2024-12-01,Czechia,Beroun,2,14.072,49.96382,CZ,2147
103,2024-12-01,Czechia,Beroun,2,14.072,49.96382,CZ,2455
104,2024-11-01,Czechia,Beroun,2,14.072,49.96382,CZ,1242
105,2024-11-01,Czechia,Beroun,1,14.072,49.96382,CZ,4528
106,2025-08-01,Germany,Zwickau,1,12.48839,50.72724,DE,1837
107,2025-04-01,Germany,Zwickau,1,12.48839,50.72724,DE,1733
108,2025-03-01,Germany,Zeuthen,1,13.62174,52.34803,DE,3649
109,2025-08-01,Germany,Zeitz,1,12.1369,51.04962,DE,3994
110,2025-08-01,Germany,Zeithain,1,13.33809,51.33356,DE,3240
111,2025-03-01,Germany,Zeithain,1,13.33809,51.33356,DE,2862
112,2025-03-01,Germany,Zeithain,1,13.33809,51.33356,DE,4878
113,2025-08-01,Germany,Zehdenick,1,13.33165,52.97852,DE,3855
114,2025-05-01,Germany,Würzburg,1,9.95121,49.79391,DE,4174
115,2024-12-01,Germany,Würzburg,1,9.95121,49.79391,DE,3074
116,2024-11-01,Germany,Würzburg,1,9.95121,49.79391,DE,4653
117,2025-08-01,Germany,Wuppertal,1,7.14816,51.25627,DE,316
118,2025-08-01,Germany,Wuppertal,1,7.14816,51.25627,DE,2883
119,2025-07-01,Germany,Wuppertal,1,7.14816,51.25627,DE,177
120,2025-06-01,Germany,Wuppertal,1,7.14816,51.25627,DE,1264
121,2025-04-01,Germany,Wuppertal,1,7.14816,51.25627,DE,1462
122,2025-04-01,Germany,Wuppertal,1,7.14816,51.25627,DE,2495
123,2025-04-01,Germany,Wuppertal,1,7.14816,51.25627,DE,858
124,2025-04-01,Germany,Wuppertal,1,7.14816,51.25627,DE,1287
125,2025-03-01,Germany,Wuppertal,1,7.14816,51.25627,DE,1829
126,2025-03-01,Germany,Wuppertal,1,7.14816,51.25627,DE,2108
127,2025-03-01,Germany,Wuppertal,1,7.14816,51.25627,DE,4947
128,2025-03-01,Germany,Wuppertal,1,7.14816,51.25627,DE,2246
129,2025-03-01,Germany,Wuppertal,1,7.14816,51.25627,DE,4592
130,2025-03-01,Germany,Wuppertal,1,7.14816,51.25627,DE,3527
131,2025-03-01,Germany,Wuppertal,1,7.14816,51.25627,DE,2710
132,2024-12-01,Germany,Wuppertal,1,7.14816,51.25627,DE,3025
133,2025-03-01,Germany,Wolfsburg,1,10.7815,52.42452,DE,3736
134,2025-08-01,Germany,Wolfratshausen,1,11.42166,47.91289,DE,4884
135,2025-04-01,Germany,Wolfhagen,1,9.17015,51.32611,DE,4892
136,2025-01-01,Germany,Wolfenbüttel,1,10.54095,52.16442,DE,3926
137,2025-04-01,Germany,Wittenberge,1,11.75032,53.00543,DE,1854
138,2025-08-01,Germany,Witten,1,7.35258,51.44362,DE,4263
139,2024-12-01,Germany,Wissen,1,7.73466,50.77915,DE,1778
140,2025-04-01,Germany,Winnenden,1,9.39819,48.87563,DE,3983
141,2025-03-01,Germany,Wietmarschen,1,7.13408,52.51806,DE,4757
142,2025-08-01,Germany,Wiesbaden,1,8.24932,50.08258,DE,4062
143,2025-08-01,Germany,Wiesbaden,1,8.24932,50.08258,DE,257
144,2025-08-01,Germany,Wiesbaden,1,8.24932,50.08258,DE,234
145,2025-04-01,Germany,Wiesbaden,1,8.24932,50.08258,DE,2478
146,2024-12-01,Germany,Wiesbaden,1,8.24932,50.08258,DE,1561
147,2025-04-01,Germany,Wiehl,1,7.55062,50.9495,DE,1826
148,2025-03-01,Germany,Wiehl,1,7.55062,50.9495,DE,474
149,2025-08-01,Germany,Westhofen,1,8.24806,49.70444,DE,796
150,2025-04-01,Germany,Westerstede,1,7.92737,53.25682,DE,590
151,2025-04-01,Germany,Westerstede,1,7.92737,53.25682,DE,1695
152,2025-08-01,Germany,Wesel,1,6.62037,51.6669,DE,313
153,2025-04-01,Germany,Wendeburg,1,10.39255,52.32957,DE,1838
154,2025-04-01,Germany,Welver,1,7.96667,51.61667,DE,4613
155,2024-12-01,Germany,Weißenfels,1,11.96843,51.20148,DE,65
156,2025-04-01,Germany,Weingarten,1,8.2862,49.25946,DE,1289
157,2025-01-01,Germany,Weingarten,1,8.2862,49.25946,DE,4763
158,2025-04-01,Germany,Weingarten,1,8.52678,49.05457,DE,2521
159,2025-01-01,Germany,Weingarten,1,8.52678,49.05457,DE,3086
160,2025-04-01,Germany,Weingarten,1,9.63863,47.81009,DE,1852
161,2025-01-01,Germany,Weingarten,1,9.63863,47.81009,DE,2286
162,2025-08-01,Germany,Weimar,1,11.32903,50.9803,DE,3962
163,2025-08-01,Germany,Weil im Schönbuch,1,9.06355,48.6227,DE,3757
164,2025-08-01,Germany,Weilerswist,1,6.84585,50.75292,DE,4976
165,2025-08-01,Germany,Weilerbach,1,7.63333,49.48333,DE,2317
166,2025-03-01,Germany,Weilburg,1,8.26249,50.48438,DE,3658
167,2025-03-01,Germany,Weiden,1,12.15613,49.67682,DE,4840
168,2025-04-01,Germany,Wedel,1,9.69835,53.58374,DE,2229
169,2025-04-01,Germany,Waren,1,12.67985,53.5204,DE,1729
170,2024-11-01,Germany,Waren,1,12.67985,53.5204,DE,4191
171,2025-05-01,Germany,Wandlitz,1,13.45799,52.74196,DE,48
172,2025-03-01,Germany,Wandlitz,1,13.45799,52.74196,DE,3501
173,2025-07-01,Germany,Waltershausen,1,10.55791,50.89827,DE,1565
174,2025-03-01,Germany,Waldfischbach-Burgalben,1,7.66667,49.28333,DE,2989
175,2025-03-01,Germany,Waigolshausen,2,10.12001,49.9643,DE,56
176,2024-11-01,Germany,Waiblingen,1,9.31641,48.83241,DE,425
177,2025-08-01,Germany,Wabern,1,9.35,51.1,DE,757
178,2025-08-01,Germany,Wabern,1,9.35,51.1,DE,778
179,2025-07-01,Germany,Wabern,1,9.35,51.1,DE,3662
180,2025-04-01,Germany,Vreden,1,6.828,52.03792,DE,2166
181,2025-04-01,Germany,Vreden,2,6.828,52.03792,DE,2029
182,2025-07-01,Germany,Völklingen,1,6.85873,49.25162,DE,2568
183,2025-07-01,Germany,Vlotho,1,8.85996,52.1653,DE,1830
184,2024-12-01,Germany,Vilshofen,1,13.19222,48.62695,DE,4573
185,2025-08-01,Germany,Villingen-Schwenningen,1,8.49358,48.06226,DE,414
186,2025-04-01,Germany,Viersen,1,6.39441,51.25435,DE,226
187,2025-04-01,Germany,Viersen,1,6.39441,51.25435,DE,3499
188,2024-11-01,Germany,Viernheim,1,8.5782,49.54033,DE,4888
189,2025-03-01,Germany,Velbert,1,7.04348,51.33537,DE,4429
190,2025-08-01,Germany,Vechta,1,8.28598,52.72632,DE,2172
191,2024-12-01,Germany,Vechta,1,8.28598,52.72632,DE,1685
192,2024-11-01,Germany,Vechelde,1,10.36491,52.26038,DE,4113
193,2025-04-01,Germany,Uttenreuth,1,11.07216,49.59675,DE,3860
194,2025-04-01,Germany,Uttenreuth,2,11.07216,49.59675,DE,1789
195,2025-04-01,Germany,Uttenreuth,1,11.07216,49.59675,DE,1948
196,2025-03-01,Germany,Uttenreuth,1,11.07216,49.59675,DE,2900
197,2025-03-01,Germany,Uttenreuth,1,11.07216,49.59675,DE,499
198,2025-03-01,Germany,Uttenreuth,3,11.07216,49.59675,DE,4056
199,2025-07-01,Germany,Uetersen,1,9.66394,53.68769,DE,2668
200,2025-04-01,Germany,Upgant-Schott,1,7.28333,53.51667,DE,2428
201,2025-08-01,Germany,Ulm,1,9.99155,48.39841,DE,4081
202,2025-05-01,Germany,Ulm,1,9.99155,48.39841,DE,3697
203,2024-12-01,Germany,Ulm,1,9.99155,48.39841,DE,3231
204,2024-12-01,Germany,Ulm,1,9.99155,48.39841,DE,3742
205,2024-11-01,Germany,Uffenheim,1,10.23286,49.54415,DE,2175
206,2024-12-01,Germany,Uelsen,1,6.88333,52.5,DE,1401
207,2025-08-01,Germany,Überlingen,1,9.17136,47.76977,DE,1822
208,2025-04-01,Germany,Türkenfeld,1,11.08303,48.10531,DE,3929
209,2025-08-01,Germany,Trier,1,6.63935,49.75565,DE,894
210,2025-03-01,Germany,Trier,1,6.63935,49.75565,DE,4116
211,2025-02-01,Germany,Trier,1,6.63935,49.75565,DE,4770
212,2025-08-01,Germany,Trebur,1,8.40732,49.92639,DE,1674
213,2025-03-01,Germany,Trebur,1,8.40732,49.92639,DE,2273
214,2025-03-01,Germany,Trebur,1,8.40732,49.92639,DE,2008
215,2025-08-01,Germany,Tönisvorst,1,6.49412,51.32092,DE,1130
216,2025-04-01,Germany,Todtnau,1,7.9438,47.82941,DE,3004
217,2025-04-01,Germany,Todtnau,1,7.9438,47.82941,DE,4672
218,2025-04-01,Germany,Todtnau,1,7.9438,47.82941,DE,4865
219,2025-04-01,Germany,Telgte,1,7.78293,51.97995,DE,3356
220,2025-04-01,Germany,Taunusstein,1,8.15206,50.14993,DE,821
221,2025-08-01,Germany,Tauberbischofsheim,1,9.66278,49.62472,DE,4053
222,2025-08-01,Germany,Tauberbischofsheim,2,9.66278,49.62472,DE,1962
223,2025-08-01,Germany,Tauberbischofsheim,1,9.66278,49.62472,DE,3492
224,2025-08-01,Germany,Tauberbischofsheim,1,9.66278,49.62472,DE,2420
225,2025-08-01,Germany,Tauberbischofsheim,5,9.66278,49.62472,DE,4593
226,2025-07-01,Germany,Tauberbischofsheim,1,9.66278,49.62472,DE,1540
227,2025-07-01,Germany,Tauberbischofsheim,1,9.66278,49.62472,DE,2056
228,2025-07-01,Germany,Tauberbischofsheim,1,9.66278,49.62472,DE,4201
229,2025-07-01,Germany,Tauberbischofsheim,7,9.66278,49.62472,DE,2403
230,2025-07-01,Germany,Tauberbischofsheim,1,9.66278,49.62472,DE,2100
231,2025-04-01,Germany,Tauberbischofsheim,2,9.66278,49.62472,DE,1109
232,2025-04-01,Germany,Tauberbischofsheim,1,9.66278,49.62472,DE,1839
233,2025-04-01,Germany,Tauberbischofsheim,2,9.66278,49.62472,DE,4110
234,2025-04-01,Germany,Tauberbischofsheim,1,9.66278,49.62472,DE,796
235,2024-12-01,Germany,Tauberbischofsheim,2,9.66278,49.62472,DE,1533
236,2025-04-01,Germany,Süderbrarup,1,9.78333,54.63333,DE,2134
237,2025-08-01,Germany,Stuttgart,1,9.17702,48.78232,DE,1329
238,2025-08-01,Germany,Stuttgart,1,9.17702,48.78232,DE,2096
239,2025-08-01,Germany,Stuttgart,1,9.17702,48.78232,DE,3006
240,2025-08-01,Germany,Stuttgart,1,9.17702,48.78232,DE,4839
241,2025-08-01,Germany,Stuttgart,1,9.17702,48.78232,DE,2246
242,2025-08-01,Germany,Stuttgart,1,9.17702,48.78232,DE,407
243,2025-08-01,Germany,Stuttgart,2,9.17702,48.78232,DE,178
244,2025-08-01,Germany,Stuttgart,1,9.17702,48.78232,DE,4811
245,2025-08-01,Germany,Stuttgart,1,9.17702,48.78232,DE,4325
246,2025-07-01,Germany,Stuttgart,3,9.17702,48.78232,DE,190
247,2025-07-01,Germany,Stuttgart,1,9.17702,48.78232,DE,1318
248,2025-07-01,Germany,Stuttgart,1,9.17702,48.78232,DE,4672
249,2025-07-01,Germany,Stuttgart,1,9.17702,48.78232,DE,2468
250,2025-04-01,Germany,Stuttgart,1,9.17702,48.78232,DE,2767
251,2025-04-01,Germany,Stuttgart,1,9.17702,48.78232,DE,1381
252,2025-04-01,Germany,Stuttgart,2,9.17702,48.78232,DE,2714
253,2025-04-01,Germany,Stuttgart,1,9.17702,48.78232,DE,1307
254,2025-04-01,Germany,Stuttgart,1,9.17702,48.78232,DE,3671
255,2025-04-01,Germany,Stuttgart,1,9.17702,48.78232,DE,3062
256,2025-04-01,Germany,Stuttgart,1,9.17702,48.78232,DE,3218
257,2025-03-01,Germany,Stuttgart,1,9.17702,48.78232,DE,4542
258,2025-03-01,Germany,Stuttgart,1,9.17702,48.78232,DE,253
259,2025-03-01,Germany,Stuttgart,1,9.17702,48.78232,DE,4834
260,2025-03-01,Germany,Stuttgart,1,9.17702,48.78232,DE,1904
261,2025-03-01,Germany,Stuttgart,1,9.17702,48.78232,DE,1588
262,2025-03-01,Germany,Stuttgart,2,9.17702,48.78232,DE,2533
263,2025-02-01,Germany,Stuttgart,1,9.17702,48.78232,DE,470
264,2025-02-01,Germany,Stuttgart,1,9.17702,48.78232,DE,2054
265,2025-02-01,Germany,Stuttgart,1,9.17702,48.78232,DE,1612
266,2025-02-01,Germany,Stuttgart,1,9.17702,48.78232,DE,3516
267,2025-01-01,Germany,Stuttgart,1,9.17702,48.78232,DE,2546
268,2024-12-01,Germany,Stuttgart,1,9.17702,48.78232,DE,1820
269,2024-12-01,Germany,Stuttgart,1,9.17702,48.78232,DE,3414
270,2024-12-01,Germany,Stuttgart,1,9.17702,48.78232,DE,2038
271,2024-12-01,Germany,Stuttgart,1,9.17702,48.78232,DE,1056
272,2024-12-01,Germany,Stuttgart,1,9.17702,48.78232,DE,4847
273,2024-12-01,Germany,Stuttgart,2,9.17702,48.78232,DE,3583
274,2024-11-01,Germany,Stuttgart,1,9.17702,48.78232,DE,2117
275,2024-11-01,Germany,Stuttgart,1,9.17702,48.78232,DE,4408
276,2024-11-01,Germany,Stuttgart,1,9.17702,48.78232,DE,1959
277,2024-11-01,Germany,Stuttgart,1,9.17702,48.78232,DE,371
278,2025-08-01,Germany,Stralsund,1,13.0818,54.30911,DE,3686
279,2025-04-01,Germany,Stendal,1,11.85867,52.6069,DE,3713
280,2025-03-01,Germany,Stendal,1,11.85867,52.6069,DE,3782
281,2025-08-01,Germany,Steinen,1,7.73914,47.64446,DE,3988
282,2024-11-01,Germany,Steinbach am Taunus,1,8.57278,50.16774,DE,3160
283,2024-11-01,Germany,Steinbach am Taunus,1,8.57278,50.16774,DE,267
284,2025-03-01,Germany,Steinach,1,11.15909,50.43129,DE,3799
285,2025-03-01,Germany,Steinach,1,12.60709,48.95417,DE,231
286,2025-03-01,Germany,Steinach,1,8.05,48.3,DE,3846
287,2025-07-01,Germany,Stegaurach,1,10.84385,49.86543,DE,2732
288,2025-07-01,Germany,Stegaurach,1,10.84385,49.86543,DE,128
289,2025-07-01,Germany,Stapelfeld,1,10.21667,53.6,DE,3996
290,2025-04-01,Germany,Sprockhövel,2,7.24343,51.34669,DE,2752
291,2025-07-01,Germany,Springe,2,9.55416,52.20845,DE,2708
292,2024-11-01,Germany,Speicher,1,6.63333,49.93333,DE,1179
293,2025-04-01,Germany,Sonthofen,1,10.28262,47.51821,DE,4638
294,2025-08-01,Germany,Soest,1,8.10619,51.57558,DE,3244
295,2025-04-01,Germany,Sinsheim,1,8.87867,49.2529,DE,4369
296,2025-08-01,Germany,Sindelfingen,1,9.01667,48.7,DE,1112
297,2025-07-01,Germany,Sindelfingen,1,9.01667,48.7,DE,3195
298,2025-07-01,Germany,Sindelfingen,1,9.01667,48.7,DE,4929
299,2025-07-01,Germany,Sindelfingen,1,9.01667,48.7,DE,3189
300,2024-12-01,Germany,Sindelfingen,1,9.01667,48.7,DE,2126
301,2025-02-01,Germany,Simmern,1,7.67396,50.38914,DE,3771
302,2025-02-01,Germany,Simmern,1,7.52351,49.98198,DE,3573
303,2025-04-01,Germany,Seligenstadt,1,8.97394,50.0432,DE,2619
304,2025-04-01,Germany,Seligenstadt,1,8.97394,50.0432,DE,4312
305,2025-04-01,Germany,Seligenstadt,1,8.97394,50.0432,DE,964
306,2025-08-01,Germany,Schwerin,1,11.41316,53.62937,DE,2155
307,2025-07-01,Germany,Schwerin,1,11.41316,53.62937,DE,3211
308,2025-07-01,Germany,Schwerin,1,11.41316,53.62937,DE,934
309,2025-07-01,Germany,Schwerin,1,11.41316,53.62937,DE,1122
310,2025-04-01,Germany,Schwerin,1,11.41316,53.62937,DE,2954
311,2025-04-01,Germany,Schwerin,1,11.41316,53.62937,DE,4179
312,2025-04-01,Germany,Schwelm,1,7.29388,51.28635,DE,3928
313,2025-04-01,Germany,Schwelm,1,7.29388,51.28635,DE,1034
314,2025-03-01,Germany,Schwelm,1,7.29388,51.28635,DE,4909
315,2025-04-01,Germany,Schweinfurt,1,10.22175,50.04937,DE,467
316,2025-08-01,Germany,Schwarzheide,2,13.85559,51.47671,DE,3244
317,2025-04-01,Germany,Schwarzenbek,1,10.48055,53.50303,DE,216
318,2025-07-01,Germany,Schwalmtal,1,6.26667,51.21667,DE,3758
319,2025-07-01,Germany,Schwalmtal,1,9.21667,50.68333,DE,4893
320,2025-02-01,Germany,Schwaigern,1,9.05525,49.14494,DE,1921
321,2025-01-01,Germany,Schwaigern,1,9.05525,49.14494,DE,4120
322,2025-03-01,Germany,Schwäbisch Gmünd,1,9.79809,48.79947,DE,2461
323,2025-04-01,Germany,Schwabach,1,11.02346,49.33047,DE,1295
324,2025-08-01,Germany,Schramberg,1,8.38583,48.22399,DE,211
325,2025-08-01,Germany,Schöningen,1,10.96745,52.13802,DE,1795
326,2024-12-01,Germany,Schöningen,1,10.96745,52.13802,DE,3606
327,2025-03-01,Germany,Schnaittach,1,11.34328,49.55958,DE,3229
328,2025-03-01,Germany,Schmitten,1,8.45,50.26667,DE,1387
329,2025-08-01,Germany,Schleusingen,1,10.75658,50.51076,DE,1872
330,2025-04-01,Germany,Schleswig,1,9.5586,54.52156,DE,1888
331,2025-04-01,Germany,Schkopau,1,11.95224,51.39186,DE,4548
332,2025-08-01,Germany,Schifferstadt,1,8.3775,49.38417,DE,3868
333,2025-08-01,Germany,Schifferstadt,1,8.3775,49.38417,DE,3945
334,2025-04-01,Germany,Schifferstadt,1,8.3775,49.38417,DE,3677
335,2025-04-01,Germany,Sankt Augustin,1,7.197,50.77538,DE,2899
336,2025-01-01,Germany,Sankt Augustin,1,7.197,50.77538,DE,2295
337,2024-12-01,Germany,Sankt Augustin,1,7.197,50.77538,DE,4134
338,2024-11-01,Germany,Sankt Augustin,1,7.197,50.77538,DE,4414
339,2025-04-01,Germany,Sangerhausen,1,11.29533,51.47221,DE,1678
340,2025-03-01,Germany,Sangerhausen,1,11.29533,51.47221,DE,2334
341,2025-04-01,Germany,Salzgitter,1,10.4154,52.15705,DE,2269
342,2025-04-01,Germany,Salzgitter,2,10.4154,52.15705,DE,2644
343,2025-04-01,Germany,Salzgitter,1,10.4154,52.15705,DE,3459
344,2025-04-01,Germany,Salzgitter,3,10.4154,52.15705,DE,699
345,2025-03-01,Germany,Salzgitter,1,10.4154,52.15705,DE,4139
346,2025-03-01,Germany,Salzgitter,4,10.4154,52.15705,DE,3007
347,2025-03-01,Germany,Salzgitter,1,10.4154,52.15705,DE,4319
348,2025-03-01,Germany,Salzgitter,8,10.4154,52.15705,DE,1234
349,2025-08-01,Germany,Saarlouis,1,6.75154,49.31366,DE,1424
350,2025-08-01,Germany,Saarlouis,1,6.75154,49.31366,DE,3466
351,2025-03-01,Germany,Saarlouis,1,6.75154,49.31366,DE,875
352,2025-08-01,Germany,Saarbrücken,1,7.00982,49.23262,DE,1974
353,2025-08-01,Germany,Saarbrücken,1,7.00982,49.23262,DE,3352
354,2025-04-01,Germany,Saarbrücken,1,7.00982,49.23262,DE,4771
355,2025-03-01,Germany,Saarbrücken,1,7.00982,49.23262,DE,4584
356,2025-03-01,Germany,Saarbrücken,1,7.00982,49.23262,DE,4399
357,2025-08-01,Germany,Saalfeld,1,11.36536,50.64826,DE,327
358,2024-11-01,Germany,Saalfeld,1,11.36536,50.64826,DE,1073
359,2025-08-01,Germany,Rüsselsheim am Main,1,8.42251,49.98955,DE,2488
360,2025-08-01,Germany,Rüsselsheim am Main,1,8.42251,49.98955,DE,3471
361,2025-08-01,Germany,Rüsselsheim am Main,1,8.42251,49.98955,DE,2490
362,2025-04-01,Germany,Rüsselsheim am Main,1,8.42251,49.98955,DE,3079
363,2024-11-01,Germany,Rüsselsheim am Main,1,8.42251,49.98955,DE,4563
364,2025-08-01,Germany,Rudolstadt,1,11.34046,50.72043,DE,158
365,2025-08-01,Germany,Rudolstadt,1,11.34046,50.72043,DE,4884
366,2025-04-01,Germany,Rudolstadt,1,11.34046,50.72043,DE,3727
